sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,sy_dist
1,1,0,Transit,2016,Space,692.1580000
1,1,0,Transit,2016,Space,692.1580000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2016,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,2,0,Transit,2020,Space,596.6250000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,394.8040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,667.6040000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,1,0,Transit,2016,Space,553.0770000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,2,0,Transit,2016,Space,530.1220000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,466.2650000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
1,1,0,Transit,2016,Space,442.8710000
2,3,0,Transit,2012,Space,1025.0200000
2,3,0,Transit,2012,Space,1025.0200000
2,3,0,Transit,2012,Space,1025.0200000
2,3,0,Transit,2012,Space,1025.0200000
2,3,0,Transit,2019,Space,1025.0200000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,929.8110000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,1249.4100000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,306.6020000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,905.9370000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,841.4960000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,280.0690000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
1,1,0,Transit,2016,Space,813.5350000
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
2,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,1,0,Transit,2016,Space,344.9010000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2012,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Transit,2014,Space,306.7380000
1,4,0,Radial Velocity,2014,Ground,306.7380000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,847.5080000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,813.7240000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,313.0680000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,860.3550000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,382.1360000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,1,0,Transit,2016,Space,1140.9500000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2016,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,3,0,Transit,2021,Space,872.3430000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,1145.2800000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,1,0,Transit,2016,Space,369.6450000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2012,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,4,0,Transit,2014,Space,311.2220000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,1523.0000000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,630.7850000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,1745.7700000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,1,0,Transit,2016,Space,750.1770000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2016,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,2,0,Transit,2021,Space,658.9240000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,605.2740000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,1291.9800000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,938.8440000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2016,Space,556.7260000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,1,0,Transit,2009,Space,899.7770000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,2,0,Transit,2012,Space,250.1100000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,1,0,Transit,2016,Space,807.4800000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2016,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,2,0,Transit,2021,Space,1125.2400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
1,1,0,Transit,2016,Space,1591.0400000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
2,1,0,Transit,2016,Space,99.0688000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,283.4100000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,228.4390000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,391.6440000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,324.6180000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,1,0,Transit,2016,Space,332.4430000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
1,3,0,Transit,2012,Space,783.8310000
